Rank,Term,P-value,Z-score,Combined Score,Genes,Adjusted P-value,Gene_set,AD_genes,T2D_genes,Shared_genes,N_AD,N_T2D,N_Shared
336,Toxic Shock Syndrome,0.004033525091037281,23.130081300813007,127.51878829292204,HLA-DRA;HLA-DRB1,0.02603891049894481,DisGeNET,HLA-DRA;HLA-DRB1,HLA-DRA;HLA-DRB1,HLA-DRA;HLA-DRB1,2,2,2
335,Sickle Cell Trait,0.004033525091037281,23.130081300813007,127.51878829292204,APOE;IL17RD,0.02603891049894481,DisGeNET,APOE;IL17RD,,,2,0,0
106,Concentration Of Small HDL Particles,0.003343883466309401,25.569961489088573,145.76469607458566,CCND2;HLA-DRB1,0.02653024523741704,GWAS_Catalog_2023,HLA-DRB1,CCND2;HLA-DRB1,HLA-DRB1,1,2,1
105,Ocular Sarcoidosis,0.003343883466309401,25.569961489088573,145.76469607458566,HLA-DQA1;HLA-DQB1,0.02653024523741704,GWAS_Catalog_2023,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,2,2,2
104,Hippocampal Volume,0.003343883466309401,25.569961489088573,145.76469607458566,SHARPIN;APOE,0.02653024523741704,GWAS_Catalog_2023,SHARPIN;APOE,,,2,0,0
339,Primary Sj??gren's syndrome,0.004173663308685989,10.038344594594594,54.99969991889258,APOE;HLA-DRB1;HLA-DQB1,0.02686411014617354,DisGeNET,APOE;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,2,2
341,"Obesity, Visceral",0.004215395129783775,22.59103800340329,123.55065676287644,GRN;APOE,0.026888375604930785,DisGeNET,GRN;APOE,,,2,0,0
342,Hypopituitarism,0.004215395129783775,22.59103800340329,123.55065676287644,HESX1;APOE,0.026888375604930785,DisGeNET,HESX1;APOE,,,2,0,0
343,Infection caused by Helicobacter pylori,0.004243652573133693,6.630566801619433,36.21835008844818,CDKN1C;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.026888375604930785,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,CDKN1C;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,4,3
344,Aneurysm,0.00425137011168704,9.970469798657717,54.4438896108531,CDKN2B;HESX1;APOE,0.026888375604930785,DisGeNET,HESX1;APOE,CDKN2B,,2,1,0
345,Decreased platelet count,0.00425137011168704,9.970469798657717,54.4438896108531,BTNL2;APOE;HLA-DRB1,0.026888375604930785,DisGeNET,BTNL2;APOE;HLA-DRB1,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,3,2,2
340,Sleeplessness,0.004215395129783775,22.59103800340329,123.55065676287644,HLA-DRB1;HLA-DQB1,0.026888375604930785,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
107,FEV1,0.003444176857695517,10.771195652173914,61.084208203667956,IGF2BP2;HLA-DQB1;JAZF1,0.02707058633011149,GWAS_Catalog_2023,HLA-DQB1;JAZF1,IGF2BP2;HLA-DQB1;JAZF1,HLA-DQB1;JAZF1,2,3,2
108,Type 2 Diabetes Or Prostate Cancer (Pleiotropy),0.003510585390397297,24.91307066916823,140.8079897526317,CDKN2B;JAZF1,0.027086259755267218,GWAS_Catalog_2023,JAZF1,CDKN2B;JAZF1,JAZF1,1,2,1
109,Total Lipid Levels In Large LDL,0.003510585390397297,24.91307066916823,140.8079897526317,APOE;HLA-DQA1,0.027086259755267218,GWAS_Catalog_2023,APOE;HLA-DQA1,HLA-DQA1,HLA-DQA1,2,1,1
346,Familial lichen amyloidosis,0.004329954319218911,9.9035,53.89681073389184,GRN;APOE;PICALM,0.027281300801930464,DisGeNET,GRN;APOE;PICALM,,,3,0,0
348,"Sarcoidosis, Pulmonary",0.004401016444674392,22.07649667405765,119.78529941576386,HLA-DRB1;HLA-DQB1,0.027281300801930464,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
349,"Sleep Apnea, Central",0.004401016444674392,22.07649667405765,119.78529941576386,APOE;HLA-DRB1,0.027281300801930464,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
350,Infiltrating Cervical Carcinoma,0.004401016444674392,22.07649667405765,119.78529941576386,HLA-DQB2;HLA-DQB1,0.027281300801930464,DisGeNET,HLA-DQB2;HLA-DQB1,HLA-DQB2;HLA-DQB1,HLA-DQB2;HLA-DQB1,2,2,2
351,Moyamoya disease 1,0.004401016444674392,22.07649667405765,119.78529941576386,APOE;JAZF1,0.027281300801930464,DisGeNET,APOE;JAZF1,JAZF1,JAZF1,2,1,1
347,"Kidney Failure, Acute",0.004342044383891917,6.586559410088822,35.8269970258904,CDKN2B;GRN;APOE;HLA-DRB1,0.027281300801930464,DisGeNET,GRN;APOE;HLA-DRB1,CDKN2B;HLA-DRB1,HLA-DRB1,3,2,1
352,Decreased fertility,0.004401016444674392,22.07649667405765,119.78529941576386,HESX1;IL17RD,0.027281300801930464,DisGeNET,HESX1;IL17RD,,,2,0,0
353,Aplastic Anemia,0.0044897668135540645,9.772203947368421,52.828090033158816,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.02775260959539651,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
110,Free Cholesterol Levels In LDL,0.003681103895283636,24.289024390243902,136.12887191337333,APOE;HLA-DQA1,0.027890165548950793,GWAS_Catalog_2023,APOE;HLA-DQA1,HLA-DQA1,HLA-DQA1,2,1,1
111,Free Cholesterol Levels In Small LDL,0.003681103895283636,24.289024390243902,136.12887191337333,APOE;HLA-DQA1,0.027890165548950793,GWAS_Catalog_2023,APOE;HLA-DQA1,HLA-DQA1,HLA-DQA1,2,1,1
354,Body Height,0.00454344522626694,6.500248138957816,35.06279149182547,CCND2;KCNQ1;IGF2BP3;JAZF1,0.02800507763761148,DisGeNET,JAZF1,CCND2;KCNQ1;IGF2BP3;JAZF1,JAZF1,1,4,1
355,Mitral Valve Insufficiency,0.004590372832968766,21.584823848238482,116.20824579394697,CCND2;IDUA,0.028135375060499568,DisGeNET,IDUA,CCND2,,1,1,0
356,Carcinoma in situ of uterine cervix,0.004590372832968766,21.584823848238482,116.20824579394697,HLA-DQB2;HLA-DQB1,0.028135375060499568,DisGeNET,HLA-DQB2;HLA-DQB1,HLA-DQB2;HLA-DQB1,HLA-DQB2;HLA-DQB1,2,2,2
112,Platelet Count,0.003825252034737163,3.925011795234725,21.847129524397076,ATP8B4;KCNQ1;PLCG2;IGF2BP2;APOE;PICALM;HLA-DQB1,0.028442196393125462,GWAS_Catalog_2023,ATP8B4;PLCG2;APOE;PICALM;HLA-DQB1,KCNQ1;IGF2BP2;HLA-DQB1,HLA-DQB1,5,3,1
114,Cholesterol Levels In Large LDL,0.0038554225788541055,23.695419393218323,131.70564916179435,APOE;HLA-DQA1,0.028442196393125462,GWAS_Catalog_2023,APOE;HLA-DQA1,HLA-DQA1,HLA-DQA1,2,1,1
113,Cholesterol Levels In Very Small VLDL,0.0038554225788541055,23.695419393218323,131.70564916179435,APOE;HLA-DQA1,0.028442196393125462,GWAS_Catalog_2023,APOE;HLA-DQA1,HLA-DQA1,HLA-DQA1,2,1,1
357,Psychotic Disorders,0.004698579911177822,6.4369623986237405,34.50530451149253,GRN;MTNR1B;APOE;NPAS1,0.028717930997731112,DisGeNET,GRN;APOE;NPAS1,MTNR1B;NPAS1,NPAS1,3,2,1
115,Triglycerides To Total Lipids Ratio In Large VLDL,0.004033525091037281,23.130081300813007,127.51878829292204,APOE;HLA-DQA1,0.029243056910020285,GWAS_Catalog_2023,APOE;HLA-DQA1,HLA-DQA1,HLA-DQA1,2,1,1
116,Cerebrospinal Fluid Biomarker Levels,0.004033525091037281,23.130081300813007,127.51878829292204,APOE;IL17RD,0.029243056910020285,GWAS_Catalog_2023,APOE;IL17RD,,,2,0,0
359,Cardiomegaly,0.004820049529951936,9.519711538461538,50.787385700500494,CDKN1C;CCND2;KCNQ1,0.029296234190404245,DisGeNET,,CDKN1C;CCND2;KCNQ1,,0,3,0
358,Malignant neoplasm of large intestine,0.004809793854085136,5.007209805335256,26.723984727458,CDKN1C;CDKN2B;GRN;KCNQ1;ALPK2,0.029296234190404245,DisGeNET,GRN;ALPK2,CDKN1C;CDKN2B;KCNQ1,,2,3,0
119,Calcium Levels,0.004243652573133693,6.630566801619433,36.21835008844818,TOX2;CCND2;SLC22A18;JADE2,0.02999085557987761,GWAS_Catalog_2023,,TOX2;CCND2;SLC22A18;JADE2,,0,4,0
118,Waist Circumference Adjusted For Body Mass Index,0.004217035970031896,3.8519870235198703,21.06506396384544,CCND2;KCNQ1;HLA-DRA;IGF2BP3;BTNL2;IGF2BP2;JAZF1,0.02999085557987761,GWAS_Catalog_2023,HLA-DRA;BTNL2;JAZF1,CCND2;KCNQ1;HLA-DRA;IGF2BP3;BTNL2;IGF2BP2;JAZF1,HLA-DRA;BTNL2;JAZF1,3,7,3
117,BMI (Standard GWA),0.004173663308685989,10.038344594594594,54.99969991889258,GIPR;JADE2;NPAS1,0.02999085557987761,GWAS_Catalog_2023,GIPR;NPAS1,GIPR;JADE2;NPAS1,GIPR;NPAS1,2,3,2
361,Weight decreased,0.004990565217077276,9.398259493670887,49.81271235109973,BTNL2;HLA-DRB1;HLA-DQB1,0.030164579788539102,DisGeNET,BTNL2;HLA-DRB1;HLA-DQB1,BTNL2;HLA-DRB1;HLA-DQB1,BTNL2;HLA-DRB1;HLA-DQB1,3,3,3
360,Abnormality of vision,0.004980226270684628,20.664244940321744,109.56761169296043,HLA-DRB1;HLA-DQB1,0.030164579788539102,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
120,Cholesterol To Total Lipids Ratio In Small HDL,0.004401016444674392,22.07649667405765,119.78529941576386,GIPR;APOE,0.0308437902497597,GWAS_Catalog_2023,GIPR;APOE,GIPR,GIPR,2,1,1
362,Varicella zoster,0.005180691162792406,20.232723577235774,106.48111760263689,APOE;HLA-DRB1,0.031055681640695134,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
363,Advanced bone age,0.005180691162792406,20.232723577235774,106.48111760263689,CDKN1C;KCNQ1,0.031055681640695134,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
364,Moyamoya Disease,0.005180691162792406,20.232723577235774,106.48111760263689,APOE;JAZF1,0.031055681640695134,DisGeNET,APOE;JAZF1,JAZF1,JAZF1,2,1,1
122,Venous Thromboembolism Or Fibrinogen Levels (Pleiotropy),0.004590372832968766,21.584823848238482,116.20824579394697,TSPAN15;PLCG2,0.03105775774856803,GWAS_Catalog_2023,PLCG2,TSPAN15,,1,1,0
124,Pulse Pressure,0.004615171336138523,4.277166054943833,23.004336795288783,ATP8B4;CCND2;MTNR1B;GIPR;QPCTL;APOE,0.03105775774856803,GWAS_Catalog_2023,ATP8B4;GIPR;QPCTL;APOE,CCND2;MTNR1B;GIPR;QPCTL,GIPR;QPCTL,4,4,2
125,Lymphocyte Count,0.004645697125970472,4.27108478341355,22.943472338696758,CCND2;BTNL2;HLA-DRB1;HLA-DQB2;HLA-DQB1;JAZF1,0.03105775774856803,GWAS_Catalog_2023,BTNL2;HLA-DRB1;HLA-DQB2;HLA-DQB1;JAZF1,CCND2;BTNL2;HLA-DRB1;HLA-DQB2;HLA-DQB1;JAZF1,BTNL2;HLA-DRB1;HLA-DQB2;HLA-DQB1;JAZF1,5,6,5
126,Peak Expiratory Flow,0.004653124228679633,9.644318181818182,51.79207574258261,IGF2BP2;HLA-DQB1;JAZF1,0.03105775774856803,GWAS_Catalog_2023,HLA-DQB1;JAZF1,IGF2BP2;HLA-DQB1;JAZF1,HLA-DQB1;JAZF1,2,3,2
121,Estimated Glomerular Filtration Rate (Creatinine),0.004584794865183838,4.283264033264033,23.065419286372652,APH1B;GIPR;KCNQ1;SLC22A18;APOE;IL17RD,0.03105775774856803,GWAS_Catalog_2023,APH1B;GIPR;APOE;IL17RD,GIPR;KCNQ1;SLC22A18,GIPR,4,3,1
123,Age At First Birth,0.004590372832968766,21.584823848238482,116.20824579394697,JADE2;HLA-DQA2,0.03105775774856803,GWAS_Catalog_2023,HLA-DQA2,JADE2;HLA-DQA2,HLA-DQA2,1,2,1
127,Body Surface Area,0.004698579911177822,6.4369623986237405,34.50530451149253,GIPR;ZC3H4;IGF2BP2;JAZF1,0.03111421815197282,GWAS_Catalog_2023,GIPR;ZC3H4;JAZF1,GIPR;ZC3H4;IGF2BP2;JAZF1,GIPR;ZC3H4;JAZF1,3,4,3
365,Polycystic Ovary Syndrome,0.0052133143061567685,4.908576623901404,25.80212682520637,GRN;CCND2;MTNR1B;APOE;HLA-DRB1,0.03116562141379197,DisGeNET,GRN;APOE;HLA-DRB1,CCND2;MTNR1B;HLA-DRB1,HLA-DRB1,3,3,1
367,Pancreatic carcinoma,0.0053803365325682,2.950103509544069,15.414303682834731,CDKN1C;CDKN2B;CCND2;MTNR1B;KCNQ1;CHST15;IGF2BP3;EML2;HLA-DRB1;NEUROG3,0.03158519384950702,DisGeNET,EML2;HLA-DRB1,CDKN1C;CDKN2B;CCND2;MTNR1B;KCNQ1;CHST15;IGF2BP3;EML2;HLA-DRB1;NEUROG3,EML2;HLA-DRB1,2,10,2
368,"Cockayne Syndrome, Type I",0.005384826815772965,19.818815331010452,103.53686305193918,APOE;HLA-DRB1,0.03158519384950702,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
369,Tardive Dyskinesia,0.005384826815772965,19.818815331010452,103.53686305193918,MTNR1B;APOE,0.03158519384950702,DisGeNET,APOE,MTNR1B,,1,1,0
370,Tumors of Adrenal Cortex,0.005384826815772965,19.818815331010452,103.53686305193918,CDKN1C;CCND2,0.03158519384950702,DisGeNET,,CDKN1C;CCND2,,0,2,0
371,C-reactive protein measurement,0.005384826815772965,19.818815331010452,103.53686305193918,TREM2;APOE,0.03158519384950702,DisGeNET,TREM2;APOE,,,2,0,0
372,Drug-induced tardive dyskinesia,0.005384826815772965,19.818815331010452,103.53686305193918,MTNR1B;APOE,0.03158519384950702,DisGeNET,APOE,MTNR1B,,1,1,0
366,Primary biliary cirrhosis,0.005354910558227355,6.1955029585798815,32.40087755860056,HLA-DRA;APOE;HLA-DRB1;HLA-DQB1,0.03158519384950702,DisGeNET,HLA-DRA;APOE;HLA-DRB1;HLA-DQB1,HLA-DRA;HLA-DRB1;HLA-DQB1,HLA-DRA;HLA-DRB1;HLA-DQB1,4,3,3
373,Fatigue,0.005412236933629751,6.176183734465943,32.23407600024988,HESX1;TREM2;BTNL2;HLA-DRB1,0.0316608605608046,DisGeNET,HESX1;TREM2;BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,4,2,2
374,VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding),0.00543270588228766,9.107668711656443,47.499388099014006,BTNL2;HLA-DRB1;HLA-DQA1,0.03169562629719699,DisGeNET,BTNL2;HLA-DRB1;HLA-DQA1,BTNL2;HLA-DRB1;HLA-DQA1,BTNL2;HLA-DRB1;HLA-DQA1,3,3,3
375,Squamous cell carcinoma,0.005524088835887893,2.9378998993146905,15.273075006528131,CDKN1C;CDKN2B;GRN;CCND2;SLC22A18;APOE;HLA-DRB1;HLA-DQA1;HLA-DQB1;JAZF1,0.03214283157308635,DisGeNET,GRN;APOE;HLA-DRB1;HLA-DQA1;HLA-DQB1;JAZF1,CDKN1C;CDKN2B;CCND2;SLC22A18;HLA-DRB1;HLA-DQA1;HLA-DQB1;JAZF1,HLA-DRB1;HLA-DQA1;HLA-DQB1;JAZF1,6,8,4
376,Hippocampal sclerosis,0.005592617272449293,19.421463414634147,100.72568904417493,GRN;APOE,0.032455028958735,DisGeNET,GRN;APOE,,,2,0,0
128,Body Mass Index In Physically Active Individuals,0.004980226270684628,20.664244940321744,109.56761169296043,GIPR;ZC3H4,0.032467986772447846,GWAS_Catalog_2023,GIPR;ZC3H4,GIPR;ZC3H4,GIPR;ZC3H4,2,2,2
129,Predicted Developmental Stuttering,0.004980226270684628,20.664244940321744,109.56761169296043,TOX2;JADE2,0.032467986772447846,GWAS_Catalog_2023,,TOX2;JADE2,,0,2,0
377,Cerebrovascular accident,0.005704033902612337,4.08491168333688,21.10502975411673,TSPAN15;CDKN2B;GIPR;KCNQ1;APOE;HLA-DRB1,0.03293240543308889,DisGeNET,GIPR;APOE;HLA-DRB1,TSPAN15;CDKN2B;GIPR;KCNQ1;HLA-DRB1,GIPR;HLA-DRB1,3,5,2
378,Malignant mesothelioma,0.005705063819297709,6.081338600976063,31.418634493354006,CDKN2B;CCND2;IDUA;IGF2BP3,0.03293240543308889,DisGeNET,IDUA,CDKN2B;CCND2;IGF2BP3,,1,3,0
132,Creatinine Levels,0.005185385420771686,6.254180602006689,32.90894237025274,GIPR;KCNQ1;APOE;HLA-DQA1,0.03303719044597719,GWAS_Catalog_2023,GIPR;APOE;HLA-DQA1,GIPR;KCNQ1;HLA-DQA1,GIPR;HLA-DQA1,3,3,2
131,Free Cholesterol To Total Lipids Ratio In Very Large VLDL,0.005180691162792406,20.232723577235774,106.48111760263689,CCND2;HLA-DQA1,0.03303719044597719,GWAS_Catalog_2023,HLA-DQA1,CCND2;HLA-DQA1,HLA-DQA1,1,2,1
130,Glucose Homeostasis Traits,0.005180691162792406,20.232723577235774,106.48111760263689,MTNR1B;KCNQ1,0.03303719044597719,GWAS_Catalog_2023,,MTNR1B;KCNQ1,,0,2,0
379,Ovarian Carcinoma,0.0057609720138773034,2.7859118385036497,14.365969680262822,CDKN1C;CDKN2B;GRN;CCND2;CHST15;IGF2BP3;IGF2BP2;APOE;HLA-DRB1;APPL1;JAZF1,0.033167390327916296,DisGeNET,GRN;APOE;HLA-DRB1;APPL1;JAZF1,CDKN1C;CDKN2B;CCND2;CHST15;IGF2BP3;IGF2BP2;HLA-DRB1;JAZF1,HLA-DRB1;JAZF1,5,8,2
136,Free Cholesterol Levels In IDL,0.005384826815772965,19.818815331010452,103.53686305193918,APOE;HLA-DQA1,0.03329881876518429,GWAS_Catalog_2023,APOE;HLA-DQA1,HLA-DQA1,HLA-DQA1,2,1,1
135,Free Cholesterol Levels In Large LDL,0.005384826815772965,19.818815331010452,103.53686305193918,APOE;HLA-DQA1,0.03329881876518429,GWAS_Catalog_2023,APOE;HLA-DQA1,HLA-DQA1,HLA-DQA1,2,1,1
133,Nonalcoholic Fatty Liver Disease (Imputed),0.005384826815772965,19.818815331010452,103.53686305193918,HLA-DQA1;JAZF1,0.03329881876518429,GWAS_Catalog_2023,HLA-DQA1;JAZF1,HLA-DQA1;JAZF1,HLA-DQA1;JAZF1,2,2,2
134,Body Mass Index (Joint Analysis Main Effects And Physical Activity Interaction),0.005384826815772965,19.818815331010452,103.53686305193918,GIPR;ZC3H4,0.03329881876518429,GWAS_Catalog_2023,GIPR;ZC3H4,GIPR;ZC3H4,GIPR;ZC3H4,2,2,2
380,Keloid,0.0058977548930665615,8.834375,45.34846822211778,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.03386552941229273,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
137,High Density Lipoprotein Cholesterol Levels,0.005562854595870916,4.107323682521572,21.323761883977756,CCND2;GIPR;ZC3H4;SLC22A18;APOE;HLA-DQA1,0.03414861835859445,GWAS_Catalog_2023,GIPR;ZC3H4;APOE;HLA-DQA1,CCND2;GIPR;ZC3H4;SLC22A18;HLA-DQA1,GIPR;ZC3H4;HLA-DQA1,4,5,3
138,Body Mass Index (Joint Analysis Main Effects And Smoking Interaction),0.005804046626383199,19.039693926351028,98.03919026153727,ZC3H4;QPCTL,0.035116569876174605,GWAS_Catalog_2023,ZC3H4;QPCTL,ZC3H4;QPCTL,ZC3H4;QPCTL,2,2,2
139,Triglyceride Levels In Medium HDL,0.005804046626383199,19.039693926351028,98.03919026153727,CCND2;APOE,0.035116569876174605,GWAS_Catalog_2023,APOE,CCND2,,1,1,0
381,Immunoglobulin A deficiency (disorder),0.006237758643052818,18.319374137137597,93.00992375609684,PLCG2;HLA-DQB1,0.03572385658567257,DisGeNET,PLCG2;HLA-DQB1,HLA-DQB1,HLA-DQB1,2,1,1
140,BMI (Adjusted For Smoking Behaviour),0.006019099019507137,18.672607879924954,95.46963998767033,ZC3H4;QPCTL,0.03615758768146787,GWAS_Catalog_2023,ZC3H4;QPCTL,ZC3H4;QPCTL,ZC3H4;QPCTL,2,2,2
141,Itch Intensity From Mosquito Bite,0.006237758643052818,18.319374137137597,93.00992375609684,HLA-DQA2;HLA-DQA1,0.036943345202869154,GWAS_Catalog_2023,HLA-DQA2;HLA-DQA1,HLA-DQA2;HLA-DQA1,HLA-DQA2;HLA-DQA1,2,2,2
142,Sphingomyelin Levels,0.006237758643052818,18.319374137137597,93.00992375609684,APOE;HLA-DQA1,0.036943345202869154,GWAS_Catalog_2023,APOE;HLA-DQA1,HLA-DQA1,HLA-DQA1,2,1,1
382,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",0.006581072009459029,5.8303976217019695,29.289338444116243,CDKN2B;GRN;CCND2;IGF2BP3,0.037532137753828784,DisGeNET,GRN,CDKN2B;CCND2;IGF2BP3,,1,3,0
383,Cerebrovascular Disorders,0.0065879050227847956,8.478,42.58092357205864,APOE;HLA-DRB1;HLA-DQB1,0.037532137753828784,DisGeNET,APOE;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,2,2
384,Abnormality of epiphysis morphology,0.006685836582770361,17.651441241685145,88.39425081534023,IDUA;TREM2,0.03762409770270743,DisGeNET,IDUA;TREM2,,,2,0,0
385,Abnormality of the voice,0.006685836582770361,17.651441241685145,88.39425081534023,HESX1;IL17RD,0.03762409770270743,DisGeNET,HESX1;IL17RD,,,2,0,0
386,Atrophic,0.006685836582770361,17.651441241685145,88.39425081534023,GRN;APOE,0.03762409770270743,DisGeNET,GRN;APOE,,,2,0,0
387,Scleroderma,0.006690261186365941,8.42940340909091,42.2068857392452,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.03762409770270743,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
388,Myasthenia Gravis,0.006690261186365941,8.42940340909091,42.2068857392452,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.03762409770270743,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
144,Cholesteryl Esters To Total Lipids Ratio In Very Large VLDL,0.006460009734687234,17.979223125564587,90.65348059020808,APOE;HLA-DQA1,0.03772825129772197,GWAS_Catalog_2023,APOE;HLA-DQA1,HLA-DQA1,HLA-DQA1,2,1,1
143,Cholesterol To Total Lipids Ratio In Very Large VLDL,0.006460009734687234,17.979223125564587,90.65348059020808,CCND2;HLA-DQA1,0.03772825129772197,GWAS_Catalog_2023,HLA-DQA1,CCND2;HLA-DQA1,HLA-DQA1,1,2,1
32,Cystic fibrosis,0.008572851807857029,158.36507936507937,753.6839332107746,HLA-DRA,0.03777412827837003,Jensen_DISEASES,HLA-DRA,HLA-DRA,HLA-DRA,1,1,1
390,Heart valve disease,0.006915223521981038,17.335365853658537,86.2266296466296,IDUA;APOE,0.03859083817125991,DisGeNET,IDUA;APOE,,,2,0,0
389,Silicosis,0.006915223521981038,17.335365853658537,86.2266296466296,HLA-DRB1;HLA-DQB1,0.03859083817125991,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
391,Inclusion Body Myositis (disorder),0.006915223521981038,17.335365853658537,86.2266296466296,APOE;HLA-DRB1,0.03859083817125991,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
393,Retinal Diseases,0.006982452988834796,5.7289794725692165,28.440687848756774,IDUA;APOE;HLA-DRB1;HLA-DQB1,0.03876771608559167,DisGeNET,IDUA;APOE;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,4,2,2
392,"Liver Cirrhosis, Experimental",0.006971575421911125,3.9086180520142784,19.40986130363712,GRN;HLA-DRA;IGF2BP3;HLA-DRB1;HLA-DQA1;APPL1,0.03876771608559167,DisGeNET,GRN;HLA-DRA;HLA-DRB1;HLA-DQA1;APPL1,HLA-DRA;IGF2BP3;HLA-DRB1;HLA-DQA1,HLA-DRA;HLA-DRB1;HLA-DQA1,5,4,3
394,Forgetful,0.0071481549361583725,17.03038083012409,84.14542578402569,GRN;TREM2,0.03938705573408477,DisGeNET,GRN;TREM2,,,2,0,0
395,Alopecia Areata,0.0071481549361583725,17.03038083012409,84.14542578402569,HLA-DRB1;HLA-DQB1,0.03938705573408477,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
396,Nephrocalcinosis,0.0071481549361583725,17.03038083012409,84.14542578402569,CDKN1C;KCNQ1,0.03938705573408477,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
145,Serum Metabolite Levels (CMS),0.006915223521981038,17.335365853658537,86.2266296466296,MTNR1B;APOE,0.039562605319633015,GWAS_Catalog_2023,APOE,MTNR1B,,1,1,0
146,Triglycerides To Total Lipids Ratio In Small VLDL,0.006915223521981038,17.335365853658537,86.2266296466296,GIPR;HLA-DQA1,0.039562605319633015,GWAS_Catalog_2023,GIPR;HLA-DQA1,GIPR;HLA-DQA1,GIPR;HLA-DQA1,2,2,2
147,Waist Circumference Adjusted For BMI In Active Individuals,0.006915223521981038,17.335365853658537,86.2266296466296,KCNQ1;JAZF1,0.039562605319633015,GWAS_Catalog_2023,JAZF1,KCNQ1;JAZF1,JAZF1,1,2,1
397,Proteinuria,0.007216301156473271,8.194475138121547,40.41033927851615,APOE;HLA-DRB1;HLA-DQA1,0.03966239073910498,DisGeNET,APOE;HLA-DRB1;HLA-DQA1,HLA-DRB1;HLA-DQA1,HLA-DRB1;HLA-DQA1,3,2,2
34,non-Hodgkin lymphoma,0.010704833236771683,118.76785714285714,538.8568862241955,HLA-DQB1,0.03972056543117914,Jensen_DISEASES,HLA-DQB1,HLA-DQB1,HLA-DQB1,1,1,1
33,Hemolytic anemia,0.010491791832734732,13.858536585365854,63.1555971026974,HLA-DRA;IL17RD,0.03972056543117914,Jensen_DISEASES,HLA-DRA;IL17RD,HLA-DRA,HLA-DRA,2,1,1
36,Acute urate nephropathy,0.010704833236771683,118.76785714285714,538.8568862241955,LRRC16A,0.03972056543117914,Jensen_DISEASES,,LRRC16A,,0,1,0
37,Agraphia,0.010704833236771683,118.76785714285714,538.8568862241955,GRN,0.03972056543117914,Jensen_DISEASES,GRN,,,1,0,0
38,Tic disorder,0.010704833236771683,118.76785714285714,538.8568862241955,PICALM,0.03972056543117914,Jensen_DISEASES,PICALM,,,1,0,0
35,Echolalia,0.010704833236771683,118.76785714285714,538.8568862241955,GRN,0.03972056543117914,Jensen_DISEASES,GRN,,,1,0,0
